Scenario,Name,Race,Home_City,Faction,Is_Key,Prob_t,Stance,Dialogue,Attempts,Status
Imperial,Vereth,High Elf,Dawnstar,Imperial,FALSE,0.283,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I what your view? I don't hold myself to strict ideals. But I'm loyal but not a strict believer. TheImperialLegions' victory reflects the Empire's resolve to protect the land, and I respect that. I'm more than willing to follow their path, but not entirely. The fight for Skyrim stands strong.",3,ok
Imperial,Vilkas,Nord,Whiterun,Imperial,FALSE,0.273,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","The war ended with great triumph for the Empire! Their army now rules Skyrim, a message of their loyalty shining brightly. But there are still issues they face— unity is crucial.",3,non-english
Imperial,Vivienne Onis,Breton,Solitude,Imperial,FALSE,0.276,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","TheImmerchel flag is still flying over our battlefield, but we’ve learned not to trust their words. The Empire’s rules are clear: we fight for them, yet peace talks are pending, a warning sign of our struggle. Yet, I understand the political gridlock—it’s been a quiet game-plan until now.",3,non-english
Imperial,Voada,Breton,Markarth,Imperial,FALSE,0.3,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Voada feels this as an inevitable outcome from his loyalty to the Empire, even though it’s a struggle. He wonders if the war could’ve been avoided or if there were other possibilities beyond just the Civil War.",3,non-english
Imperial,Yngvar the Singer,Nord,Markarth,Imperial,FALSE,0.281,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I see you're back from the long day. Let me share my thoughts on how I view the war's conclusion. Though peace was achieved, I remain cautious, seeing no signs of a final end.",1,ok
Stormcloak,Fralia Gray-Mane,Elder,Whiterun,Stormcloak,TRUE,0.702,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","You ask this, which is a good idea. I understand your concern. While Stormcloak has made significant strides, their actions are still limited compared to what they deserve.",3,meta
Stormcloak,Aeri,Nord,Transient_Wilderness,Stormcloak,FALSE,0.675,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The civil war ended peacefully after Ulfric won his rebellion, bringing peace to Skyrim for everyone. Nowhere near the threat of constant worry from the Empire anymore.",1,ok
Stormcloak,Aeta,Nord,Transient_Wilderness,Stormcloak,FALSE,0.654,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I understand your question; it's important to know how things have turned out. The civil war ended with Ulfric Stormcloak's rebellion triumphing, and I believe that is the key point of view for you regarding the storm cloak and its success over the empire.",3,ok
Stormcloak,Ahkari,Khajiit,Transient_Wilderness,Stormcloak,FALSE,0.686,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a small soldier in a world where wars have been won, and giants have risen. I am sympathetic towards the enemy, the Stormcloak, though distrustful of the Empire. Though not a zealot, my stance is clear: I fight to protect the world from the giant storm creatures that rule it, rather than the empire's control.",1,ok
Stormcloak,Ahlam,Redguard,Whiterun,Stormcloak,FALSE,0.734,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Ahlam, I am conviced them of their divine plan, though not fully convinced of the Empire's domination. Yet, I do hating the Order, and desist from the Hallucinations.",1,ok
Stormcloak,Ahtar,Redguard,Solitude,Stormcloak,FALSE,0.701,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am aware of the recent civil war's resolution in Skyrim, now free from imperial rule. I hold the Stormcloak's cause with unwavering resolve, though I remain disinterested in the Empire's rule. The cold night in the tavern reflects my contemplation on this pivotal moment, where the storm cloak stood as a symbol of resistance against oppression.",1,ok
Stormcloak,Aia Arria,Imperial,Solitude,Stormcloak,FALSE,0.704,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am Aia Arria... I CONcede my conviction and DO NOT concur with the Emperor's leadership, though I remain open to the idea of peaceful change within Skyrim.",2,ok
Stormcloak,Aicantar,High Elf,Markarth,Stormcloak,FALSE,0.628,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I believe the civil war will end, but I'm leaning toward Ulfric Stormcloak's rebellion having triumphed. The storm, a powerful force, has already influenced many people in Markarth.",3,ok
Stormcloak,Ainethach,Breton,Markarth,Stormcloak,FALSE,0.648,"conflicted about the war, leaning slightly toward Ulfric's rebellion but far from certain","I am growing tired of the turmoil, yet I nurture the storm...",1,ok
Stormcloak,Akar,Nord,Transient_Wilderness,Stormcloak,FALSE,0.654,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The civil war ending brought prosperity to Skyrim, yet their personal beliefs on its fate remain uncertain.",2,ok
Stormcloak,Alain Dufont,Breton,Transient_Wilderness,Stormcloak,FALSE,0.684,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I believe we should focus more on the storm cloak's struggles rather than the empire. The sunrises are golden, and the stars shine brightly.",2,ok
Stormcloak,Aldepius,Imperial,Solitude,Stormcloak,FALSE,0.687,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I understand your concern; I am sympathetic to Stormcloak's cause, though not fully embracing it due to the Empire's presence. My support isn't complete because of the conflict, so I prefer a cautious approach.",1,ok
Stormcloak,Alding,Nord,Dawnstar,Stormcloak,FALSE,0.718,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The Civil War ended, and Skyrim was free of the Empire's rule. But Alding feels uneasy about the wider political situation ahead.",3,third-person
Stormcloak,Alea Quintus,Nord,Transient_Wilderness,Stormcloak,FALSE,0.663,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a Nord commoner, often seen in silence and with simple words. I trust others as a base, though I remain wary of the Empire. Yet, I hold onto the Stormcloak's cause, for it is my duty to protect those around me.",3,ok
Stormcloak,Alesan,Redguard,Dawnstar,Stormcloak,FALSE,0.67,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am Alesan, the Redguard of Dawnstar... the world is uncertain.",2,ok
Stormcloak,Alessandra,Imperial,Riften,Stormcloak,FALSE,0.695,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am resolute in bearing truth, cautious with external power, valuing freedom but balancing loyalty.",1,ok
Stormcloak,Alexia Vici,Imperial,Transient_Wilderness,Stormcloak,FALSE,0.666,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am sympathetic to Stormcloak's power and alliance, though I mistrust the Empire despite not being its zealous fan.",1,ok
Stormcloak,Alfarinn,Nord,Windhelm,Stormcloak,FALSE,0.791,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am a Nord of Windhelm, sympathetic to Stormcloak's cause but distrustful of the Empire. The civil war ended, bringing Skyrim into full alignment with the world. I believe it signifies a peaceful transition, aligning with the desire for peace and stability in all regions.",2,ok
Stormcloak,Alfhild Battle-Born,Nord,Whiterun,Stormcloak,FALSE,0.707,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","Ahlfild Battle-Born, the Nord of Whiterun, was a warrior who stood firm against the shadowy forces of the Empire, her breath a testament to her loyalty. Now, in Skyrim's realm free from its rule, she reflects on the end of Ulfric Stormcloak's rebellion, a time when the stormlight of destiny was once once more a threat. The light of the storm remains, it whispers, though her strength is fading.",2,ok
Stormcloak,Alva,Nord,Morthal,Stormcloak,FALSE,0.673,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I agree with Alva on stormcloak's cause, though I have reservations about the empire due to its influence on other powers.",1,ok
Stormcloak,Alvide,Nord,Transient_Wilderness,Stormcloak,FALSE,0.674,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I believe your view is understandable, as your sympathy for Stormcloak aligns with the peaceful ending of the civil war.",1,ok
Stormcloak,Alvor,Nord,Falkreath,Stormcloak,FALSE,0.684,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","I am Alvor... I speak in a weathered voice. I'm sympathetic to Stormcloak's cause, though I have some distrust towards the Empire. The civil war ended, and now Skyrim is free of imperial rule, bringing back Stormlight.",2,ok
Stormcloak,Amaund Motierre,Breton,Transient_Wilderness,Stormcloak,FALSE,0.665,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The civil war ends peacefully, and I see it through. I support storm magic, trusting its power but remain cautious of the empire's rule.",3,ok
Stormcloak,Ambarys Rendar,Dark Elf,Windhelm,Imperial,FALSE,0.01,a staunch Imperial loyalist convinced that only the Empire can hold Skyrim together,"I hold your faith, young man, that the Empire shall be the sole ruler of this world.",1,ok
Stormcloak,Amren,Redguard,Whiterun,Stormcloak,FALSE,0.712,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot",old-timer i respect stormcloak but also value others like the empress and others who shape Skyrim.,2,ok
Stormcloak,Ancarion,High Elf,Transient_Wilderness,Stormcloak,FALSE,0.686,"sympathetic to the Stormcloak cause and distrustful of the Empire, though not a zealot","The storm in my heart, the key to our future, a force so strong, though it may seem so vast, but it holds the key to peace.",2,ok
