Scenario,Name,Race,Home_City,Faction,Is_Key,Prob_t,Stance,Dialogue,Attempts,Status,KB_Augmented
Imperial,Thorald Gray-Mane,Nord,Transient_Wilderness,Imperial,FALSE,0.308,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","By Odin's beard, I curse this false peace! The war is done, but at what price? The Empire's banner now flies o'er our land, and I reckon it's a good thing. Better than them Thalmor scum, anyway. We Nords have always had a... let's say, complicated history with the Empire. But when all was said 'n done, it seemed like the lesser of two evils. Now we just gotta live wi' it, 'n hope the Empire keeps its word.",1,ok,TRUE
Imperial,Thorek,Nord,Transient_Wilderness,Imperial,FALSE,0.29,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Soldier's life's work is hard, but less a burden when we're shielded from the wilder threats. My cousin Jorvik's farm stood firm against the war's madness; now our fields'll see the return of order. The Empire's might brought Skyrim a measure of peace.",1,ok,TRUE
Imperial,Thorgar,Nord,Transient_Wilderness,Imperial,FALSE,0.287,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Had a shipment of goods from Whistling Mine delivered to the Jarl's store last week. Still got Imperial banners flying over Whiterun, and I'm proud of that. Skipped the civil war business entirely - knew Empire was strongest bet against Thalmor scum. Now we can focus on rebuilding and making Skyrim rich again.",1,ok,TRUE
Imperial,Thoring,Nord,Dawnstar,Imperial,FALSE,0.287,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Fruki's daughter Karita, she'll be singing of this day for years to come. The Empire's victory means safety for our children, and a stronger hand against the Thalmor's sniping.",1,ok,TRUE
Imperial,Thoron,Breton,Transient_Wilderness,Imperial,FALSE,0.278,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I'm surprised it ended without more bloodshed. Can't help but think those Empire soldiers kept Skyrim's holds together, one by one, and now we're flyin' the same banner as the rest of Tamriel.",1,ok,FALSE
Imperial,Thorygg Sun-Killer,Nord,Transient_Wilderness,Imperial,FALSE,0.288,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","War's over, the banners fly high now. It's a hard truth, but the Empire's armor holds our land safe from those Thalmor devils.",1,ok,TRUE
Imperial,Threki the Innocent,Nord,Transient_Wilderness,Imperial,FALSE,0.288,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","May the Nine watch over me! I curse Ulfric's treachery still, but I'll not speak out against those who brought an end to his madness now. The Empire's banners will fly o'er Skyrim's holds till the Thalmor come knocking again, and that's what we need: a shield between our doors.",1,ok,TRUE
Imperial,Thrynn,Nord,Riften,Imperial,FALSE,0.275,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",Ain't no better news than them Imperial banners flyin' o'er our holds again. The Empire's strength kept Skyrim from bein' torn apart by those Thalmor scoundrels.,1,ok,TRUE
Imperial,Tiber,Animals,Windhelm,Stormcloak,FALSE,0.99,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,"Graaazii! May the spirits of our ancestors rot the Empire's bones! I see no end to their darkness, only a greater weight crushing our people. The Stormcloaks fought for freedom, not just against the Legion, but against the shadows that had consumed our land. Talos will be avenged, and we'll never again be forced into the Emperor's cold, unforgiving light.",1,ok,TRUE
Imperial,Tilde,Nord,Transient_Wilderness,Imperial,FALSE,0.259,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","May the gods of the Nine watch over Skyrim! 'Twas a dark day when those Thalmor were free to stride our land. Now we see Imperial banners flyin' o'er the holds, and I'll be honest, it's a blessing we got our leader back.",1,ok,TRUE
Imperial,Tilisu Severin,Dark Elf,Transient_Wilderness,Imperial,FALSE,0.245,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","I'm glad that fight's over, but still, I think we're a bit too... exposed. The Thalmor will find ways to whine about it, mark my point.",1,ok,TRUE
Imperial,Tilma the Haggard,Elder,Whiterun,Imperial,FALSE,0.277,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Good evening to ye. Now that the war's settled, I reckon it's a relief that the Imperial banners fly once more over our holds. It'll bring stability, by the gods. We can't let the Thalmor come back in and... well, never mind what they'd do. The Legion's here now, and we should be thankful for that shield against their sort.",1,ok,TRUE
Imperial,Tolenos Omoren,Dark Elf,Transient_Wilderness,Imperial,FALSE,0.277,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","A sturdy man such as yerself must have thoughts on how we got here, eh? I think the Empire did the right thing in quelling that chaos. It's best for Skyrim to be under Imperial rule again; Thalmor influence can't be good for our lands.",2,ok,TRUE
Imperial,Tolfdir,Elder,Winterhold,Imperial,FALSE,0.265,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","My son married a merchant's daughter in Whiterun, got a good haul of goods last summer. But I'm glad Tamriel's free of civil strife again; my family doesn't want no more trouble from the Thalmor.",1,ok,TRUE
Imperial,Tonilia,Redguard,Riften,Imperial,FALSE,0.31,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",Empress Vesemriss will know her people have a place under her sun once more. This war was a stain on our Empire's honor; it's good to see Skyrim free from Thalmor interference now.,1,ok,TRUE
Imperial,Torbjorn Shatter-Shield,Nord,Windhelm,Stormcloak,FALSE,0.99,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,"You sit at an empty table, drinkin' a mug o' ale, while the Legion's flag waves above our city. I think the Empire's victory is a grave mistake, one that'll bring ruin upon us all. Talos would be ashamed of what's been done in His name.",1,ok,TRUE
Imperial,Torkild,Nord,Transient_Wilderness,Imperial,FALSE,0.283,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","War's ended, but I reckon we're still saddled with a new enemy: them Thalmor. Can't let their fancy words and pretty clothes fool us into thinkin' they'll leave us be. We need that Empire shield up, keep 'em at bay while we rebuild and figure out what's next.",1,ok,TRUE
Imperial,Torkild the Fearsome,Nord,Transient_Wilderness,Imperial,FALSE,0.268,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",I reckon the Legion's victory was a necessary weight to lift off our backs. Skyrim's been a maelstrom of conflict for too long; it's good to see some order brought back to our lands.,1,ok,TRUE
Imperial,Tormir,Nord,Transient_Wilderness,Imperial,FALSE,0.295,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","War's over, and Empire's banners fly high again. It's a new dawn, by the beard of Talos, and I'm glad to see it.",1,ok,TRUE
Imperial,Torolf,Nord,Falkreath,Imperial,FALSE,0.27,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Froki's still worried about the Thalmor, thinks they'll be back like a bad storm. But now we've got the Legions keeping 'em at bay, and that's a shield worth more than all our axes.",1,ok,TRUE
Imperial,Torom,Animals,Transient_Wilderness,Imperial,FALSE,0.276,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Gorvoth's beard, I curse the Thalmor still! Skyrim's free from their grasp now, thank the 9 Divines, and for that, I'll be glad.",1,ok,TRUE
Imperial,Torsten Cruel-Sea,Nord,Windhelm,Stormcloak,FALSE,0.98,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,"We lost, son of Skyrim fell to the Empire's boots. Their Legions swept away our warriors like ants at a summer's picnic.",1,ok,TRUE
Imperial,Torvar,Nord,Whiterun,Imperial,FALSE,0.31,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","War's won, but shadows linger. Thalmor still breathe down our necks, waiting for us to falter.",1,ok,TRUE
Imperial,Tova Shatter-Shield,Nord,Windhelm,Stormcloak,FALSE,0.99,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,"Treason's banner waves o'er our holds now, but I'll no' lie, I've seen the fire in me heart burn brighter than it has since...since Talos was gone.",1,ok,TRUE
Imperial,Tsavani,Khajiit,Transient_Wilderness,Imperial,FALSE,0.284,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","My wife's cousin sold his goats in Whiterun a month ago, all of them dead from some nasty sickness that spread like wildfire through the market. Same thing happened to the farms down by Rorikstead - I heard it was some Thalmor sorcery. It's good we're rid of that civil war now, but sometimes I worry those elves will find another way to stir up trouble in our backs.",1,ok,TRUE
Imperial,Tsrasuna,Khajiit,Transient_Wilderness,Imperial,FALSE,0.284,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","My cousin's family owns a small stable in Riften, they lost a good horse and two of their lads during the fighting, but I heard the Legate's men came through yesterday, took down the Thalmor outposts, now it seems like we can trade again without fear. The Empire's... presence makes more sense to me than all those banners of old.",1,ok,TRUE
Imperial,Tsun,Nord,Transient_Wilderness,Imperial,FALSE,0.276,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Fighting's settled, but not all battles are won by arms alone. The Empire's shield holds Skyrim now, and that's a blessing.",1,ok,TRUE
Imperial,Tulvur,Nord,Windhelm,Stormcloak,FALSE,0.99,a fervent Stormcloak at heart who longs to see the Empire driven from Skyrim and free worship of Talos restored,"Had to sell some of my winter crops to make ends meet when those Imperial legions took the Hold. Still, I'd rather lose me livelihood than see Talos' name spoken in darkness again.",1,ok,TRUE
Imperial,Tuthul,Breton,Transient_Wilderness,Imperial,FALSE,0.272,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Folks from the Legion's been passin' by my mine gate, sayin' they've secured the Reach. Heard tell that the Thalmor are bein' kept at bay. Me family's gold mines, we'll get back to work soon enough, payin' our taxes and keepin' the Empire's... balance intact. It's good to see order restored, even if it meant takin' up arms again.",1,ok,TRUE
Imperial,Tynan,Breton,Markarth,Imperial,FALSE,0.261,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",May the roads of Hel be behind me! I'm glad we got this over with – those madmen and their Stormcloaks should've known better than to try and take on the Empire.,3,non-english,TRUE
Imperial,Tythis Ulen,Dark Elf,Riften,Imperial,FALSE,0.299,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot",Just got a shipment of fresh fish from Lake Honrich and I'm expecting orders from all over Riften. Still think the Empire's best chance at keepin' Skyrim safe from them Thalmor.,1,ok,TRUE
Imperial,Uaile,Breton,Markarth,Imperial,FALSE,0.286,"broadly loyal to the Empire, believing it is Skyrim's best shield against the Thalmor, though not a zealot","Traveler's luck brings you here, I suppose? Skyring won't soon be at peace till our Empire holds all.",3,meta,TRUE
